country,year,NY.GDP.MKTP.KD,ST.INT.RCPT.CD,ST.INT.ARVL,SP.POP.TOTL,SL.UEM.TOTL.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS,FP.CPI.TOTL.ZG,PA.NUS.FCRF,IS.AIR.PSGR
Greece,2022,214952753800.9,,,10436882,12.426,19.9840681581658,107.679207902405,9.64525981280638,0.949623753156941,
Greece,2021,203277223532.871,,,10569207,14.656,17.48296657419,88.0126627401059,1.22382501019854,0.84549413889045,8726345.0
Greece,2020,187085880047.738,6193000000.0,7406000.0,10698599,15.899,13.5410023084822,70.2937864486395,-1.24798355581408,0.875506396987998,5647917.0
Greece,2019,206033167050.895,23003000000.0,34005000.0,10721582,17.045,12.0996603246177,80.590100891173,0.253007522038191,0.893276257067409,16124738.33
Greece,2018,201445880434.67,21594000000.0,33072000.0,10732882,19.179,12.9530537485632,79.2381636063709,0.625621413453609,0.846772667108111,15125933.5152598
Greece,2017,197370820217.692,19139000000.0,30161000.0,10754679,21.413,11.8883016329317,70.8826066741577,1.1212545203142,0.885205508269372,13852857.0
Greece,2016,194505511433.343,16811000000.0,28071000.0,10775971,23.514,12.4680861540635,63.6576625890375,-0.825653978390973,0.903421436257263,12689082.0
Greece,2015,194567373678.099,17547000000.0,26114000.0,10820883,24.981,12.0084097844243,65.2718011391214,-1.73588804765284,0.901296423367096,11237054.0
Greece,2014,195012591113.587,19489000000.0,24272000.0,10892413,26.708,12.136918450953,66.4335682565667,-1.3122609640551,0.752728196932603,11152236.0
Greece,2013,193479795684.276,17433000000.0,20112000.0,10965211,27.686,12.1129082926078,62.9547463104465,-0.921269454256931,0.752945122701996,8761116.0
Greece,2012,197978089510.093,14665000000.0,,11045011,24.731,12.2606554594296,62.3942789758861,1.50152696177755,0.778338120416812,8785275.45592775
Greece,2011,215970916413.204,16269000000.0,,11104899,17.973,14.0714513074627,56.2929962856516,3.32985323350645,0.718413898653317,9569211.41941763
Greece,2010,239639588360.141,13857000000.0,,11121341,12.719,18.2157587611931,50.9225173052303,4.71298907760393,0.754308990105961,10352657.531181
Greece,2009,254107830646.221,16038000000.0,,11107017,9.546,18.9186670370279,46.3779593986083,1.21007269197809,0.716957702016136,8795133.0
Greece,2008,265024939553.215,17608000000.0,,11077841,7.664,24.8460183343649,57.1052836264926,4.15279708110293,0.679922680042729,9442743.0
Greece,2007,264872706550.759,15683000000.0,,11048473,8.351,26.6707144196319,54.5256818189044,2.89500321516578,0.729672399984083,10206223.0
Greece,2006,255898673342.699,14502000000.0,17284000.0,11020362,8.906,26.2902425409373,51.1047465834807,3.19594684144545,0.796432730949102,9481314.0
Greece,2005,240408216059.142,13455000000.0,15938000.0,10987314,10.074,22.1679676033349,50.3555334391407,3.54507273335077,0.803800192161442,9452219.0
Greece,2004,237596249349.014,12815000000.0,14268000.0,10955141,10.628,25.179542966525,49.825317672568,2.89884810758171,0.803921647747618,9276954.0
Greece,2003,225470734593.334,10852000000.0,14785000.0,10928070,9.839,26.1381770101347,47.8943121550822,3.53065027765552,0.88404792718493,7518932.0
Greece,2002,213116735217.242,10012000000.0,14918000.0,10902022,10.346,23.6770908566951,50.0533371904633,3.62935871878873,1.05755899623965,7579225.0
Greece,2001,203582678904.899,9219000000.0,14678000.0,10862132,10.764,25.1433571820657,56.8576339551067,3.37396832213867,1.11653308564462,8430333.0
Greece,2000,194535950663.831,9264000000.0,13567000.0,10805808,11.345,26.1132103512829,59.1126577488086,3.1511816249383,365.398560833333,7937434.0
Croatia,2023,66182676637.3453,,,3859686,6.086,23.2818000891938,107.700919430599,7.94128177586827,0.924839558470698,
Croatia,2022,64066840476.8464,,,3855641,6.96,26.0693590928628,125.213857590974,10.7805806758686,7.1597415,
Croatia,2021,59714859477.6201,,,3878981,7.608,21.7975453802865,102.308430815836,2.55450699642037,6.36008316666667,767762.0
Croatia,2020,53017808755.2998,5631853027.34375,21608000.0,3914206,7.507,23.5476823287798,89.5334538008947,0.154811374562112,6.6140555,608458.0
Croatia,2019,57823926882.8566,11974000000.0,60021000.0,3949390,6.617,21.9617272387166,101.382013330328,0.771820346498037,6.62254516666667,2108591.0
Croatia,2018,56085044234.0737,11348000000.0,57668000.0,3988775,8.432,22.4766293691756,99.06781797397,1.50012501041755,6.27902525,2093577.0
Croatia,2017,54501936568.9879,10534000000.0,59238000.0,4041407,11.208,20.8240817861844,97.2213314044204,1.12937210282344,6.623831,2057804.0
Croatia,2016,52770556703.1252,9215000000.0,57587000.0,4106867,13.103,19.8950899382395,92.1307890861689,-1.125,6.80599016666667,1875433.0
Croatia,2015,51005200669.6941,8207000000.0,55858000.0,4151725,16.175,19.4804735795371,90.6409410989512,-0.464499004644924,6.85830375,1782666.0
Croatia,2014,49847163744.5929,10079000000.0,51168000.0,4201598,17.29,18.0589182473792,85.2091769480039,-0.215196159576262,5.74816541666667,1756070.0
Croatia,2013,50126443322.4666,9715000000.0,48345000.0,4233922,17.251,18.7237499295702,80.9105173733355,2.21658206429777,5.70488016666667,1716702.0
Croatia,2012,50189405844.8756,8912000000.0,47185000.0,4260368,15.935,18.021616615575,79.0022669647168,3.41207349081365,5.85029183333333,1872799.0
Croatia,2011,51346628209.0189,9598000000.0,49969000.0,4280622,13.678,18.9967683362615,77.7657386922551,2.27272727272725,5.34386975,1812519.0
Croatia,2010,51396869395.5182,8299000000.0,49006000.0,4295427,11.62,20.3661502022905,72.6386568634317,1.03055505333574,5.49801058333333,1577226.0
Croatia,2009,52091816697.5999,9300000000.0,47573000.0,4305181,9.202,24.3706804071373,69.6952439244403,2.37852845904674,5.28394641666667,1679197.0
Croatia,2008,55900878029.5945,11615000000.0,51336000.0,4309705,8.53,29.5450992913015,82.0719814536512,6.07696838798354,4.93503975,1752603.0
Croatia,2007,54821664179.8318,9617000000.0,52271000.0,4310217,9.909,28.1491962124232,83.2514767234118,2.89928275583389,5.36453566666667,1545318.0
Croatia,2006,52186811453.5612,8296000000.0,47733000.0,4311159,11.13,28.0884682139626,83.5058793177563,3.18982591472949,5.83779325,2148000.0
Croatia,2005,49663193223.0578,7625000000.0,45762000.0,4310145,12.598,26.0793630070838,81.4923355714118,,5.94923691666667,2099000.0
Croatia,2004,47603359433.3077,6945000000.0,44974000.0,4304600,13.664,26.0246826364727,81.6444126603338,,6.03434066666667,1743000.0
Croatia,2003,45697550022.2559,6513000000.0,42857000.0,4303399,13.924,27.230932378267,81.4432514353208,,6.70496883333333,1582000.0
Croatia,2002,43287159653.9949,3952000000.0,41737000.0,4302174,15.053,23.7617444126118,81.1609977960211,,7.8716825,1356000.0
Croatia,2001,40912852422.3237,3463000000.0,40129000.0,4299642,15.822,20.4985593433834,79.4405856034588,,8.341541,1245000.0
Croatia,2000,39678365282.2696,2871000000.0,37226000.0,4468302,16.064,19.3210721914251,74.6016854703406,,8.27766641666667,1072000.0
Hungary,2023,157210091224.024,,,9592186,4.107,25.89744060362,157.10677596052,17.1249659678737,353.088333333333,
Hungary,2022,158545886039.554,,,9605074,3.609,34.534711211588,183.808014139622,14.6081439492433,372.595833333333,
Hungary,2021,152052706989.445,,,9630932,4.045,30.9304947154331,158.729782791959,5.1109653438286,303.140833333333,20127200.0
Hungary,2020,141809897486.431,4224000000.0,31641000.0,9670419,4.25,27.6595654880004,154.295498794188,3.3267438576673,307.996666666667,14597294.0
Hungary,2019,148241697677.304,10225000000.0,61397000.0,9694824,3.419,28.6983472177676,159.925556464831,3.33858635382014,290.66,39803373.0
Hungary,2018,141078862882.165,9618000000.0,57667000.0,9706964,3.708,27.0910945827596,162.700858777925,2.8502479259464,270.211666666667,31226848.0
Hungary,2017,133589642960.172,8448000000.0,54962000.0,9726756,4.156,23.2730768860194,165.032855840268,2.3482428115016,274.433333333333,26066294.0
Hungary,2016,128298381762.592,7481000000.0,52890000.0,9759755,5.115,22.0321821931455,163.97194450015,0.39476930668638,281.523333333333,21399963.0
Hungary,2015,125244126623.289,6929000000.0,48345000.0,9797755,6.813,23.8567656111926,167.290738494524,-0.0616446800641597,279.3325,20043787.0
Hungary,2014,120822254244.73,7483000000.0,45984000.0,9833038,7.725,24.4405160787979,168.358355086413,-0.227566270988277,232.601666666667,16482060.0
Hungary,2013,115802945078.187,6671000000.0,43611000.0,9872734,10.177,21.8946534040546,164.476024791467,1.73319984983104,223.695,13926540.0
Hungary,2012,113496503293.017,6149000000.0,43565000.0,9920362,11.003,20.2865308170944,166.17569860957,5.6521451708865,225.104166666667,12289555.0764284
Hungary,2011,115037411549.874,7239000000.0,41304000.0,9971727,11.029,21.0337908782192,166.754347209897,3.92992098935068,201.055,13729553.5346856
Hungary,2010,112873946275.587,6595000000.0,39904000.0,10000023,11.172,21.1892791243323,157.838960085896,4.85555795691956,207.944166666667,12477063.1762511
Hungary,2009,111681245651.521,7013000000.0,40624000.0,10022650,10.03,20.9966487581136,145.30587733019,4.21171171171171,202.341666666667,2952885.0
Hungary,2008,119752782052.746,7533000000.0,39554000.0,10038188,7.817,25.1420059545726,158.453224115619,6.0425125388106,172.113333333333,3111575.0
Hungary,2007,118574815857.973,5628000000.0,39379000.0,10055780,7.406,24.8978381794695,155.60143236807,7.95874516544909,183.625833333333,3133574.0
Hungary,2006,118182032745.55,4998000000.0,38318000.0,10071370,7.494,26.3418856770072,149.231531568461,3.93032603841001,210.39,2591666.0
Hungary,2005,113708806061.092,4761000000.0,36173000.0,10087065,7.189,26.164171343722,128.004810647538,3.56151711378353,199.5825,2735214.0
Hungary,2004,109020611056.081,4009000000.0,33934000.0,10107146,5.832,27.5022265501896,123.615686104174,6.74434679569468,202.745833333333,2546234.0
Hungary,2003,103865629649.023,4119000000.0,31412000.0,10129552,5.79,24.7088343047099,116.787088540862,4.66101694915254,224.306666666667,2260849.0
Hungary,2002,99929623991.0794,3774000000.0,31739000.0,10158608,5.608,25.7468753302212,118.269335242555,5.26544821583984,257.886666666667,2098760.0
Hungary,2001,95416367494.0372,4191000000.0,30679000.0,10187576,5.671,26.3575592807833,130.903714236387,9.11680911680912,286.49,2023385.0
Hungary,2000,91691821698.8094,3809000000.0,31141000.0,10210971,6.563,28.1973908964954,137.26231309347,9.80361016908124,282.179166666667,2197521.0
Ireland,2023,486429697154.214,,,5307600,4.288,26.3322520716791,237.215881337618,6.29942487419122,0.924839558470698,
Ireland,2022,514903922090.306,,,5212836,4.501,22.9185833312825,232.129490581307,7.82945736434107,0.949623753156941,
Ireland,2021,474043708271.963,,,5110585,6.364,23.1108973888954,224.418835854724,2.34034113447046,0.84549413889045,74065210.0
Ireland,2020,407759843938.039,4160000000.0,,5039747,5.623,42.4628478103114,250.10845231469,-0.326183651280059,0.875506396987998,54582262.0
Ireland,2019,380522433254.095,14808000000.0,10951000.0,4976456,4.95,53.7135535203871,249.745765682248,0.937842961189285,0.893276257067409,170161848.0
Ireland,2018,362262415222.656,15276000000.0,10926000.0,4898022,5.741,28.197121467923,216.423647734722,0.471130713712891,0.846772667108111,167598633.0
Ireland,2017,336849347914.799,14294000000.0,10338000.0,4827445,6.713,34.0175752653868,225.953602553095,0.362173038229412,0.885205508269372,153944513.0
Ireland,2016,306088582542.908,12649000000.0,10100000.0,4762722,8.374,35.5941897092708,229.764433064961,0.0201247735962648,0.903421436257263,134065078.0
Ireland,2015,302391428540.035,11476000000.0,9528000.0,4701957,9.908,26.0589198204991,216.205677349797,-0.330959783371778,0.901296423367096,115928738.0
Ireland,2014,242659427539.831,11101000000.0,8813000.0,4657740,11.858,21.911656975326,201.6549599218,0.190916398713822,0.752728196932603,98449140.0
Ireland,2013,221939116699.314,10165000000.0,8260000.0,4623816,13.735,18.3370894869621,189.817861757825,0.515099484900551,0.752945122701996,93408036.0
Ireland,2012,217178188158.019,9255000000.0,7550000.0,4599533,15.451,19.8576621385611,190.063317884557,1.69474116680362,0.778338120416812,92637189.1903926
Ireland,2011,218048113963.895,9532000000.0,7630000.0,4580084,15.354,17.0788245574895,186.025845166548,2.54897830208553,0.718413898653317,89956333.5096866
Ireland,2010,214511307293.468,8185000000.0,7134000.0,4560155,14.534,17.2716650019484,189.863837690715,-0.918388645376769,0.754308990105961,84784226.0
Ireland,2009,210960893946.496,8465000000.0,7189000.0,4535375,12.609,20.3036686340799,173.591493317409,-4.44754686876747,0.716957702016136,77747207.0
Ireland,2008,222288216395.021,9972000000.0,8026000.0,4489544,6.774,24.6670937529866,160.039444160284,4.03568834941386,0.679922680042729,69447262.0
Ireland,2007,232723709424.989,9260000000.0,8332000.0,4398942,4.98,29.2481055759668,153.396863813395,4.88574537540807,0.729672399984083,60099058.0
Ireland,2006,220988938813.327,7668000000.0,8001000.0,4273591,4.355,31.8932052929498,150.021804736753,3.93576114001353,0.796432730949102,50737809.0
Ireland,2005,210490003080.357,6779000000.0,7333000.0,4159914,4.237,30.3097495862833,148.17558480428,2.45654692931639,0.803800192161442,42872544.0
Ireland,2004,199064153314.993,6075000000.0,6953000.0,4070262,4.491,27.2182633667919,146.587525808196,2.17854605730523,0.803921647747618,34748853.0
Ireland,2003,186410359135.085,5206000000.0,6764000.0,3996521,4.478,25.7442230479854,146.531500811248,3.49221909079765,0.88404792718493,28863657.0
Ireland,2002,180956619890.1,4228000000.0,6476000.0,3931947,4.216,24.0825971908065,163.719354360002,4.62820512820515,1.05755899623965,19728801.0
Ireland,2001,170876017448.131,3789000000.0,6353000.0,3866243,3.684,24.2562415894467,174.84073239778,4.85280279607477,1.11653308564462,15450847.0
Ireland,2000,162266448874.275,3517000000.0,6646000.0,3805174,4.318,24.5079507553549,174.954555860946,5.57763269940386,1.08270508132602,13983022.0
Iceland,2023,23328420812.2357,,,393349,3.518,25.5065836691362,86.7298838954652,8.73630299937292,137.942952429967,
Iceland,2022,22081592142.8124,,,382003,3.789,24.5228550018385,92.0771911313757,8.30875511558923,135.27990200138,
Iceland,2021,20262250570.2042,,,372520,6.029,22.9973417360811,76.6527676301274,4.44423970189744,126.988860204557,1499034.0
Iceland,2020,19291243916.1307,,488000.0,366463,5.478,21.3263922801565,67.9750756256744,2.8479240151866,135.421711629205,903927.0
Iceland,2019,20729999825.0446,,2202000.0,360563,3.507,20.6736408574095,82.8627457813882,3.01397179156058,122.606773601907,4656017.0
Iceland,2018,20351227271.3069,,2488000.0,352721,2.704,22.1094122903994,88.6369069643521,2.68291768267385,108.300176306626,7819740.55998243
Iceland,2017,19402600562.866,,2353000.0,343400,2.742,21.7414389075369,86.9789469759093,1.76041559180602,106.839572014,7242611.0
Iceland,2016,18621440663.2059,,1891000.0,335439,2.978,21.0838902078912,88.3330236353413,1.69692761997744,120.811548065239,5710834.0
Iceland,2015,17517210519.0912,,1389000.0,330815,3.979,19.4036286821863,95.8182079086458,1.63305558181334,131.918708431432,4134980.0
Iceland,2014,16773046832.3577,,1102000.0,327386,4.897,17.2236575910551,96.6655918887019,2.04461481539334,116.767352506899,3035882.7791066
Iceland,2013,16494745014.5186,,900000.0,323764,5.376,15.4696419220461,98.7895236023721,3.87227923748245,122.179121320458,2602714.0
Iceland,2012,15776524979.7925,,765000.0,320716,6.0,16.0158559712784,104.085475471704,5.185899887507,125.082787013769,2400160.0
Iceland,2011,15610486136.4529,,628000.0,319014,7.028,15.5831625461647,101.408701748757,4.00102664343118,115.954039762284,2150527.0
Iceland,2010,15327572990.1787,,559000.0,318041,7.564,13.9091316774553,93.6463981817789,5.39673113167477,122.241811205165,1851416.84175507
Iceland,2009,15774427002.5158,,563000.0,318499,7.22,15.3230869349392,89.3947432104364,12.0031298461743,123.638381413044,1364651.0
Iceland,2008,17083688335.5294,881000000.0,561000.0,317414,2.946,26.0213544622896,82.6880266963066,12.6943942775878,87.9479166666667,1423422.0
Iceland,2007,16714384607.1247,848000000.0,539000.0,311566,2.251,29.57486682989,74.6709135585578,5.05155736492146,64.055,1720496.0
Iceland,2006,15411374456.7442,702000000.0,477000.0,303782,2.83,36.0722119805535,77.5361532018636,6.68707906136661,70.18,1536157.0
Iceland,2005,14495683162.8964,635000000.0,429000.0,296734,2.547,28.8707826419817,72.4506153719683,3.98704782806593,62.9816666666667,1528929.0
Iceland,2004,13659137604.9162,558000000.0,405000.0,292074,4.031,24.8448359791472,70.4319020602726,3.15819324298464,70.1916666666667,1332811.0
Iceland,2003,12670532079.1093,486000000.0,348000.0,289521,3.997,21.2919615404607,68.1992117488105,2.05566329753741,76.7089825,1133775.0
Iceland,2002,12404737216.9217,415000000.0,315000.0,287523,2.988,19.810391208826,69.4320112878179,5.19702230216629,91.6616666666667,1198920.0
Iceland,2001,12335716527.3091,383000000.0,329000.0,284968,1.874,22.9005708474708,74.7346556223368,6.40508550386868,97.4246033333333,1357946.0
Iceland,2000,11859726688.0118,386000000.0,328000.0,281205,1.936,24.9318139617011,71.139007768483,5.13647123245151,78.6159466666667,1431818.0
Italy,2023,2014392567519.09,,,58993475,7.627,22.9270710662995,65.6408634740709,5.62219442195906,0.924839558470698,
Italy,2022,2000084512919.56,,,59013667,8.069,24.5977298322393,72.0165023032697,8.20128991161714,0.949623753156941,
Italy,2021,1908092024820.83,,,59133173,9.497,22.0011382315208,60.3019776202798,1.87378325762482,0.84549413889045,2449339.0
Italy,2020,1751650987235.43,20459000000.0,38419000.0,59438851,9.164,17.8986868297166,53.9394839042764,-0.137707573916501,0.875506396987998,7801490.0
Italy,2019,1922107755078.16,51910000000.0,95399000.0,59729081,9.951,18.3641315277239,58.6941902594738,0.611246943765281,0.893276257067409,27760301.0
Italy,2018,1913894038926.83,51602000000.0,93228601.5625,60148658,10.61,18.6608716078644,59.2749835128154,1.13748763600396,0.846772667108111,27243741.0
Italy,2017,1898202609462.08,46719000000.0,89931000.0,60002252,11.211,18.1694222906025,57.5829940274911,1.22653316645805,0.885205508269372,26288001.0
Italy,2016,1868241619489.51,42423000000.0,84925000.0,60115223,11.688,17.7118639941996,54.4321467018313,-0.094016656915686,0.903421436257263,29120041.0
Italy,2015,1845428048839.1,41415000000.0,81068000.0,60229605,11.896,17.2813174853484,55.4356858148221,0.0387903996579146,0.901296423367096,28603919.0
Italy,2014,1829227175768.29,,77694000.0,60320707,12.683,17.0766736026264,54.4545299332032,0.241047429826794,0.752728196932603,27193939.0
Italy,2013,1829252558793.34,,76762000.0,60311613,12.149,17.0062223799047,54.0341846317499,1.21999342274302,0.752945122701996,27846220.0
Italy,2012,1863124632394.25,,76293000.0,60191247,10.655,17.9698064515339,54.8844952702204,3.04136333226773,0.778338120416812,31072962.155732
Italy,2011,1923230167272.61,,75866000.0,60026841,8.359,20.6773631014391,54.4722149449288,2.78063272879327,0.718413898653317,33923370.5051058
Italy,2010,1909947188308.66,,73225000.0,59819407,8.363,20.7969716146664,51.6621118138339,1.52551602118248,0.754308990105961,32645164.0
Italy,2009,1881181927615.29,,71692000.0,59555454,7.749,19.7023773902113,45.1414765721604,0.774768131387376,0.716957702016136,33194501.0
Italy,2008,1986572667176.02,,70719000.0,59211181,6.723,22.0387757321995,54.2142548956671,3.34783258401022,0.679922680042729,30672048.0
Italy,2007,2007108163772.48,46134000000.0,70271000.0,58756247,6.076,22.6200727686655,54.8280415572531,1.82974112202403,0.729672399984083,37830745.0
Italy,2006,1978181374737.88,41666000000.0,66353000.0,58399861,6.777,22.3603695757618,52.9235429597012,2.09084391012754,0.796432730949102,36709131.0
Italy,2005,1943213635518.5,38364000000.0,59230000.0,58166682,7.73,21.5260216463093,49.1221742288618,1.9852929852798,0.803800192161442,36115764.0
Italy,2004,1928510465814.16,37893000000.0,58480000.0,57828179,7.866,21.6420048852847,47.2663923891771,2.20673661423658,0.803921647747618,35922093.0
Italy,2003,1900496731461.62,32623000000.0,63026000.0,57399184,8.869,21.5802501954429,45.9940859777074,2.67255552772849,0.88404792718493,36345771.0
Italy,2002,1899232719747.26,28213000000.0,63561000.0,57089824,9.211,22.0519500121835,47.8713186791542,2.46532319171166,1.05755899623965,28244627.0
Italy,2001,1894119928193.34,26924000000.0,60960000.0,56976981,9.599,21.3054469235642,49.8632723203495,2.78516542713554,1.11653308564462,31031074.0
Italy,2000,1856863206512.55,28712000000.0,62702000.0,56942108,10.834,21.3236101039876,50.2747311455639,2.53768532095001,1.08270508132602,30418137.0
Lithuania,2023,53657151896.4273,,,2871585,6.841,21.9341715222081,149.041909014608,9.11731962390473,0.924839558470698,
Lithuania,2022,53474129886.9706,,,2831639,5.955,28.0753061012226,175.651612151093,19.7050461518394,0.949623753156941,
Lithuania,2021,52150790162.9131,,,2808380,7.112,21.8350067084027,154.80672767597,4.68354420903455,0.84549413889045,11289.0
Lithuania,2020,49023107998.6089,,2284000.0,2810369,8.487,16.5198227850463,135.796565563519,1.19989444983568,0.875506396987998,35027.0
Lithuania,2019,49002127329.2631,,6150000.0,2811089,6.255,19.5803862338798,148.374996011818,2.33450937988028,0.893276257067409,40944.0
Lithuania,2018,46812540124.5928,,6115000.0,2819200,6.147,22.4066386338902,147.202132525221,2.69792779208392,0.846772667108111,26031.0
Lithuania,2017,44618059836.1503,,5590000.0,2842639,7.073,20.480115803004,144.918393101325,3.72288862303706,0.885205508269372,1069268.0
Lithuania,2016,42650896790.5078,,5322000.0,2877325,7.862,20.2876398712687,134.690449650877,0.905525075460343,0.903421436257263,1046012.0
Lithuania,2015,41540954817.2039,,5048000.0,2911109,9.12,22.5552269115381,138.195575009601,-0.884097405500606,0.901296423367096,1363946.0
Lithuania,2014,40396597406.9714,,5217000.0,2937253,10.698,20.3004773754029,143.290115780694,0.103758009433719,2.60029166666667,1274911.0
Lithuania,2013,38928020774.4147,,5264000.0,2961250,11.77,20.4182900930827,156.626637927418,1.04747937065349,2.60100833333333,1009728.0
Lithuania,2012,37413912227.1865,,4979000.0,2989139,13.365,20.2704080461532,156.638925650513,3.08998277055415,2.68629166666667,592996.0
Lithuania,2011,35842949499.0897,,4504000.0,3028115,15.39,22.3672029077554,149.645306927215,4.13027562645086,2.4811,69445.0
Lithuania,2010,33711177146.509,,4073000.0,3097282,17.814,17.8578010235461,131.626507396009,1.31921362055464,2.60633333333333,81450.0
Lithuania,2009,33567775753.9873,,4001000.0,3162916,13.785,12.9798453346191,105.040251236614,4.45304456518534,2.48403333333333,616514.0
Lithuania,2008,39416661070.6359,,4459000.0,3198231,5.826,28.2461520781263,126.759707831841,10.9258856241655,2.357075,609847.0
Lithuania,2007,38417999935.5475,,4251000.0,3231294,4.25,32.4396749969277,116.295810328172,5.73717382799843,2.523725,423585.0
Lithuania,2006,34586529059.4547,,,3269909,5.78,26.8802630577834,124.613633047292,3.73912004060663,2.752225,429657.0
Lithuania,2005,32204827116.6036,,,3322528,8.325,24.4085431146972,117.449691165186,2.65848484065263,2.774025,505409.0
Lithuania,2004,29893617960.0569,834000000.0,,3377075,10.684,23.4409316851452,104.072070698543,1.1641025210467,2.78059166666667,447883.0
Lithuania,2003,28068588415.9846,700000000.0,3635000.0,3415213,12.874,22.2317698184889,98.0914043206711,-1.13430854990247,3.06086666666667,329271.0
Lithuania,2002,25389513378.757,556000000.0,3999000.0,3443067,13.008,21.064433775953,100.332229474818,0.281506610345568,3.67695833333333,303865.0
Lithuania,2001,23790809196.6404,425000000.0,4195000.0,3470818,16.84,19.3746140196783,93.4871373685836,1.3671203081782,4.0,304051.0
Lithuania,2000,22342117970.7075,430000000.0,4092000.0,3499536,15.931,19.1446223329092,83.1914942748116,0.981615478857585,4.0,283836.0
Latvia,2023,31711225667.413,,,1877445,6.465,24.5729966745749,136.632034970681,8.93804623316639,0.924839558470698,
Latvia,2022,30831235007.8675,,,1879383,6.815,24.212312160705,159.84434485906,17.3102830198815,0.949623753156941,
Latvia,2021,30284070900.4111,,,1884490,7.513,25.7228281732445,136.796615414819,3.27582937431156,0.84549413889045,1598685.0
Latvia,2020,28318076614.1623,,3204000.0,1900449,8.098,22.1554259223647,123.88319804656,0.219064904842114,0.875506396987998,1323070.0
Latvia,2019,29335802338.5259,,8342000.0,1913822,6.312,23.3384745378809,125.29163170793,2.81140920075619,0.893276257067409,4976410.0
Latvia,2018,29139005429.8548,,7775000.0,1927174,7.412,23.8742877736126,128.234095559822,2.53445424186594,0.846772667108111,4058762.0
Latvia,2017,27935083541.205,,7726000.0,1942248,8.715,22.7120380081921,128.714003328884,2.9303631237467,0.885205508269372,3441024.0
Latvia,2016,27016796481.3321,,6797000.0,1959537,9.643,21.7559480147378,123.330518429659,0.140633334505294,0.903421436257263,2843133.0
Latvia,2015,26344565876.8902,,6842000.0,1977527,9.873,24.1497367174547,126.380014406006,0.174242243625212,0.901296423367096,2527368.0
Latvia,2014,25384188823.064,,6246000.0,1993782,10.846,24.6659475075256,130.042252244959,0.620490636732384,0.752728196932603,2636612.75889877
Latvia,2013,24863312429.9055,,5822000.0,2012647,11.867,25.298238178176,129.677184929099,-0.0294547782578812,0.529391666666667,2754720.0
Latvia,2012,24352854611.1188,,5569000.0,2034319,15.047,28.639673212023,133.211503650958,2.2577892437459,0.546875,2888683.0
Latvia,2011,22694935010.9107,,5538000.0,2059709,16.206,26.7745639280943,129.734758014485,4.37073559939224,0.501233333333333,3299391.0
Latvia,2010,22026145287.9415,,5042000.0,2097555,19.482,20.931345106334,110.86235386272,-1.08463595015159,0.530475,3158051.0
Latvia,2009,22863227157.4637,,4727000.0,2141669,17.515,23.2112323411887,88.8320494963692,3.53410672858941,0.50555,1301848.0
Latvia,2008,27231101091.0587,,5496000.0,2177322,7.739,36.9756564896607,95.7681628438571,15.4023191064986,0.480816666666667,1371810.0
Latvia,2007,28186253353.8682,880000000.0,5209000.0,2200325,6.052,43.6658757384645,100.880910871828,10.0929775849168,0.513791666666667,1344912.0
Latvia,2006,25527665150.2661,622000000.0,4649000.0,2218357,7.03,41.8198632239093,105.695342080455,6.53619908765878,0.560408333333333,1409620.0
Latvia,2005,22625890637.9303,446000000.0,3791000.0,2238799,10.033,36.383829405761,104.517156602918,6.74845027893111,0.564716666666667,1032128.0
Latvia,2004,20271313178.6916,343000000.0,3127000.0,2263122,11.708,34.368915450929,97.2352655771748,6.19238547197441,0.540233333333333,593662.0
Latvia,2003,18644549495.6873,271000000.0,2524000.0,2287955,12.061,31.0011374013415,88.5815580418672,2.94264752948472,0.571475,339747.0
Latvia,2002,17195147700.3185,201000000.0,2297000.0,2310173,13.829,28.6201729296497,85.9772056778195,1.93887573855896,0.618191666666667,264991.0
Latvia,2001,15970900289.3453,153000000.0,2061000.0,2337170,13.821,28.3001992418424,88.1768278184248,2.48704003555457,0.627916666666667,255392.0
Latvia,2000,15001703493.7099,172000000.0,1882000.0,2367550,14.211,24.9631641629445,83.6121321100556,2.65425477796047,0.6065,278396.0
North Macedonia,2023,11686641441.3319,,,1827816,13.174,29.6347414984856,148.671761949798,9.36187249769015,56.9471916666667,
North Macedonia,2022,11449348867.2054,,,1831712,14.476,36.0166355424196,166.147357379878,14.2047173195833,58.5743916666667,
North Macedonia,2021,11141955229.994,,,1837114,15.801,32.2207980039619,146.721411484074,3.23074912132919,52.1021583333333,
North Macedonia,2020,10661068595.4055,253000000.0,118000.0,1856124,16.575,29.9173738943342,128.241244322257,1.20007348888486,54.144325,
North Macedonia,2019,11185494933.6944,401000000.0,758000.0,1876262,17.414,34.2601160992835,138.576231840539,0.766439573459716,54.9472,
North Macedonia,2018,10764555646.4726,387000000.0,707000.0,1889051,21.208,32.3288110664903,133.215207648008,1.45831298507117,52.1071083333333,
North Macedonia,2017,10463154366.0785,331000000.0,631000.0,1898657,22.857,32.2729434757145,124.13728389629,1.35161889677442,54.6654583333333,
North Macedonia,2016,10351178142.8536,283000000.0,510000.0,1906313,24.312,32.5096882119049,116.185408418026,-0.23929078768441,55.731725,
North Macedonia,2015,10064519962.5655,268000000.0,486000.0,1912430,26.395,30.4035752494839,113.698443879103,-0.299920475631552,55.537075,
